Sample in Buffer,Sample in Window,TRIGGER,data/wr_en_fifo4,data/data_fifo4_in[3:0],data/rd_en_fifo4,data/data_fifo4_out[3:0],data/state34[3:0],data/next_state34[3:0],data/fifo34_start,data/cnt34[13:0],data/trigger,data/rd_en_ttt,data/ttt_out[63:0],data/pre_start,data/data_cnt[12:0],data/cnt_ch[3:0],data/adc_A_rd_fifo3,data/adc_A_data_cnt_fifo3[12:0],data/data_cnt_tem[12:0],data/sd_wr_start,data/event_cnt[63:0],data/full2F,data/led[3:0],data/ttt[63:0],data/ttt_cnt[4:0],data/rd_en_fifo5,data/data_length_fifo5[15:0],data/data_fifo5_out[3:0],data/rd_rst_busy,data/wr_rst_busy,data/full5,data/empty5
1584,1584,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab828,1f,0,6839,d,0,0,0,1
1585,1585,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab830,1f,0,6839,d,0,0,0,1
1586,1586,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab838,1f,0,6839,d,0,0,0,1
1587,1587,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab840,1f,0,6839,d,0,0,0,1
1588,1588,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab848,1f,0,6839,d,0,0,0,1
1589,1589,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab850,1f,0,6839,d,0,0,0,1
1590,1590,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab858,1f,0,6839,d,0,0,0,1
1591,1591,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab860,1f,0,6839,d,0,0,0,1
1592,1592,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab868,1f,0,6839,d,0,0,0,1
1593,1593,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab870,1f,0,6839,d,0,0,0,1
1594,1594,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab878,1f,0,6839,d,0,0,0,1
1595,1595,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab880,1f,0,6839,d,0,0,0,1
1596,1596,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab888,1f,0,6839,d,0,0,0,1
1597,1597,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab890,1f,0,6839,d,0,0,0,1
1598,1598,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab898,1f,0,6839,d,0,0,0,1
1599,1599,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8a0,1f,0,6839,d,0,0,0,1
1600,1600,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8a8,1f,0,6839,d,0,0,0,1
1601,1601,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8b0,1f,0,6839,d,0,0,0,1
1602,1602,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8b8,1f,0,6839,d,0,0,0,1
1603,1603,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8c0,1f,0,6839,d,0,0,0,1
1604,1604,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8c8,1f,0,6839,d,0,0,0,1
1605,1605,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8d0,1f,0,6839,d,0,0,0,1
1606,1606,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8d8,1f,0,6839,d,0,0,0,1
1607,1607,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8e0,1f,0,6839,d,0,0,0,1
1608,1608,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8e8,1f,0,6839,d,0,0,0,1
1609,1609,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8f0,1f,0,6839,d,0,0,0,1
1610,1610,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab8f8,1f,0,6839,d,0,0,0,1
1611,1611,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab900,1f,0,6839,d,0,0,0,1
1612,1612,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab908,1f,0,6839,d,0,0,0,1
1613,1613,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab910,1f,0,6839,d,0,0,0,1
1614,1614,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab918,1f,0,6839,d,0,0,0,1
1615,1615,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab920,1f,0,6839,d,0,0,0,1
1616,1616,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab928,1f,0,6839,d,0,0,0,1
1617,1617,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab930,1f,0,6839,d,0,0,0,1
1618,1618,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab938,1f,0,6839,d,0,0,0,1
1619,1619,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab940,1f,0,6839,d,0,0,0,1
1620,1620,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab948,1f,0,6839,d,0,0,0,1
1621,1621,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab950,1f,0,6839,d,0,0,0,1
1622,1622,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab958,1f,0,6839,d,0,0,0,1
1623,1623,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab960,1f,0,6839,d,0,0,0,1
1624,1624,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab968,1f,0,6839,d,0,0,0,1
1625,1625,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab970,1f,0,6839,d,0,0,0,1
1626,1626,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab978,1f,0,6839,d,0,0,0,1
1627,1627,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab980,1f,0,6839,d,0,0,0,1
1628,1628,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab988,1f,0,6839,d,0,0,0,1
1629,1629,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab990,1f,0,6839,d,0,0,0,1
1630,1630,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab998,1f,0,6839,d,0,0,0,1
1631,1631,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9a0,1f,0,6839,d,0,0,0,1
1632,1632,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9a8,1f,0,6839,d,0,0,0,1
1633,1633,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9b0,1f,0,6839,d,0,0,0,1
1634,1634,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9b8,1f,0,6839,d,0,0,0,1
1635,1635,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9c0,1f,0,6839,d,0,0,0,1
1636,1636,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9c8,1f,0,6839,d,0,0,0,1
1637,1637,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9d0,1f,0,6839,d,0,0,0,1
1638,1638,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9d8,1f,0,6839,d,0,0,0,1
1639,1639,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9e0,1f,0,6839,d,0,0,0,1
1640,1640,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9e8,1f,0,6839,d,0,0,0,1
1641,1641,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9f0,1f,0,6839,d,0,0,0,1
1642,1642,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5bab9f8,1f,0,6839,d,0,0,0,1
1643,1643,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba00,1f,0,6839,d,0,0,0,1
1644,1644,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba08,1f,0,6839,d,0,0,0,1
1645,1645,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba10,1f,0,6839,d,0,0,0,1
1646,1646,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba18,1f,0,6839,d,0,0,0,1
1647,1647,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba20,1f,0,6839,d,0,0,0,1
1648,1648,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba28,1f,0,6839,d,0,0,0,1
1649,1649,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba30,1f,0,6839,d,0,0,0,1
1650,1650,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba38,1f,0,6839,d,0,0,0,1
1651,1651,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba40,1f,0,6839,d,0,0,0,1
1652,1652,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba48,1f,0,6839,d,0,0,0,1
1653,1653,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba50,1f,0,6839,d,0,0,0,1
1654,1654,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba58,1f,0,6839,d,0,0,0,1
1655,1655,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba60,1f,0,6839,d,0,0,0,1
1656,1656,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba68,1f,0,6839,d,0,0,0,1
1657,1657,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba70,1f,0,6839,d,0,0,0,1
1658,1658,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba78,1f,0,6839,d,0,0,0,1
1659,1659,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba80,1f,0,6839,d,0,0,0,1
1660,1660,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba88,1f,0,6839,d,0,0,0,1
1661,1661,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba90,1f,0,6839,d,0,0,0,1
1662,1662,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5baba98,1f,0,6839,d,0,0,0,1
1663,1663,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babaa0,1f,0,6839,d,0,0,0,1
1664,1664,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babaa8,1f,0,6839,d,0,0,0,1
1665,1665,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babab0,1f,0,6839,d,0,0,0,1
1666,1666,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babab8,1f,0,6839,d,0,0,0,1
1667,1667,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babac0,1f,0,6839,d,0,0,0,1
1668,1668,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babac8,1f,0,6839,d,0,0,0,1
1669,1669,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babad0,1f,0,6839,d,0,0,0,1
1670,1670,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babad8,1f,0,6839,d,0,0,0,1
1671,1671,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babae0,1f,0,6839,d,0,0,0,1
1672,1672,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babae8,1f,0,6839,d,0,0,0,1
1673,1673,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babaf0,1f,0,6839,d,0,0,0,1
1674,1674,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babaf8,1f,0,6839,d,0,0,0,1
1675,1675,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb00,1f,0,6839,d,0,0,0,1
1676,1676,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb08,1f,0,6839,d,0,0,0,1
1677,1677,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb10,1f,0,6839,d,0,0,0,1
1678,1678,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb18,1f,0,6839,d,0,0,0,1
1679,1679,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb20,1f,0,6839,d,0,0,0,1
1680,1680,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb28,1f,0,6839,d,0,0,0,1
1681,1681,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb30,1f,0,6839,d,0,0,0,1
1682,1682,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb38,1f,0,6839,d,0,0,0,1
1683,1683,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb40,1f,0,6839,d,0,0,0,1
1684,1684,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb48,1f,0,6839,d,0,0,0,1
1685,1685,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb50,1f,0,6839,d,0,0,0,1
1686,1686,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb58,1f,0,6839,d,0,0,0,1
1687,1687,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb60,1f,0,6839,d,0,0,0,1
1688,1688,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb68,1f,0,6839,d,0,0,0,1
1689,1689,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb70,1f,0,6839,d,0,0,0,1
1690,1690,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb78,1f,0,6839,d,0,0,0,1
1691,1691,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb80,1f,0,6839,d,0,0,0,1
1692,1692,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb88,1f,0,6839,d,0,0,0,1
1693,1693,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb90,1f,0,6839,d,0,0,0,1
1694,1694,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babb98,1f,0,6839,d,0,0,0,1
1695,1695,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babba0,1f,0,6839,d,0,0,0,1
1696,1696,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babba8,1f,0,6839,d,0,0,0,1
1697,1697,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbb0,1f,0,6839,d,0,0,0,1
1698,1698,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbb8,1f,0,6839,d,0,0,0,1
1699,1699,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbc0,1f,0,6839,d,0,0,0,1
1700,1700,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbc8,1f,0,6839,d,0,0,0,1
1701,1701,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbd0,1f,0,6839,d,0,0,0,1
1702,1702,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbd8,1f,0,6839,d,0,0,0,1
1703,1703,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbe0,1f,0,6839,d,0,0,0,1
1704,1704,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbe8,1f,0,6839,d,0,0,0,1
1705,1705,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbf0,1f,0,6839,d,0,0,0,1
1706,1706,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babbf8,1f,0,6839,d,0,0,0,1
1707,1707,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc00,1f,0,6839,d,0,0,0,1
1708,1708,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc08,1f,0,6839,d,0,0,0,1
1709,1709,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc10,1f,0,6839,d,0,0,0,1
1710,1710,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc18,1f,0,6839,d,0,0,0,1
1711,1711,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc20,1f,0,6839,d,0,0,0,1
1712,1712,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc28,1f,0,6839,d,0,0,0,1
1713,1713,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc30,1f,0,6839,d,0,0,0,1
1714,1714,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc38,1f,0,6839,d,0,0,0,1
1715,1715,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc40,1f,0,6839,d,0,0,0,1
1716,1716,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc48,1f,0,6839,d,0,0,0,1
1717,1717,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc50,1f,0,6839,d,0,0,0,1
1718,1718,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc58,1f,0,6839,d,0,0,0,1
1719,1719,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc60,1f,0,6839,d,0,0,0,1
1720,1720,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc68,1f,0,6839,d,0,0,0,1
1721,1721,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc70,1f,0,6839,d,0,0,0,1
1722,1722,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc78,1f,0,6839,d,0,0,0,1
1723,1723,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc80,1f,0,6839,d,0,0,0,1
1724,1724,0,0,d,0,d,0,0,1,0000,0,0,000002a71f567228,0,01dc,0,0,0000,01db,0,0000000000003b2c,0,0,000002a8f5babc88,1f,0,6839,d,0,0,0,1
